,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,MCA0,MCA1,MCA2,MCA3,MCA4,MCA5,MCA6,MCA7,Cluster
390859,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
390872,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.05757087249294605,0.7833672818066595,0.46449076646328563,-0.10146616127019702,0.2392611604998033,-0.0757974888219591,-0.04526787392420733,-0.10814321619455505,0
390961,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,-0.079468085372465,-0.17166121228466777,0.11711336383762604,0.09199506379657511,-0.351887188182105,0.08119969818626015,0.06931882423300831,-0.142523309413703,3
390962,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.08185919922379858,0.5194246742834568,0.08501849671252118,-0.13579138263945395,0.13667649717920768,-0.032920572767516434,-0.030692100595099504,-0.1615849118288611,0
390968,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.6997299137808097,0.42076491126468946,-0.11893374292605995,-0.3650687608030496,0.23967012322896106,0.30013710745782135,-0.29439957969655955,0.1456611272743858,0
390970,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.052210732248740295,0.06631116220183482,0.36568726209879093,0.23972824960430023,-0.37266113220558567,0.010990142312209374,0.0657113434607328,-0.04991756318784816,3
391009,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0.02057404991829484,0.4635335756524174,0.5419410883183294,0.19251372169352682,-0.01783277814818658,0.2038227336091642,0.09097838254131768,-0.5212250060121181,3
391010,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0.04320291888011345,0.6658220082215474,0.7228554858233577,-0.389972622162016,-0.26242465212519805,0.8124948423146502,1.9506427539008788,-0.4705138907935192,3
391020,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.06155434372118505,-0.18135507216260902,0.11524507267965757,0.15523908535775333,0.14130548736965365,-0.22392962222209153,0.0719015443120517,0.392536144675535,1
391021,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0.1220188159333222,-0.36749652129729354,0.3232069891809931,-0.05493020343797786,-0.10660084880596778,-0.006865748602386666,-0.2398214915255779,-0.08566695361508496,1
391047,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.21614921225232137,-0.31705972275470895,0.18734771530616318,0.28993301250780085,0.16139019368858087,-0.15642777827738316,0.03176990771533004,0.013313430613273867,1
391131,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
391135,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
391140,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.14150030854536313,0.5371595516332369,0.7322694726315697,0.03863943420394907,-0.49896133189503755,0.17401534014032116,-0.1133345898429094,-0.24285509286563003,3
391229,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.11528775306287803,0.11253725324306105,0.35345538847423447,0.11306748028360895,-0.44874059420156065,-0.07544867535821122,-0.03280464262075849,0.20684931757070285,3
391243,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.05835624112104227,0.5637735382189585,0.23759227790074763,0.050633448215936974,0.2456332880656759,-0.13750907316655187,0.03723375071838335,0.0773853646989755,0
391252,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,-0.2899561728264699,-0.32516241036407945,0.3543503510360638,-0.6676289215189269,0.14126671324572354,0.5468277643282534,0.7119725172537051,0.5509757305309653,1
391272,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07900602502788921,0.25450882159921495,-0.2021001502510684,-0.058990010934129825,0.11030782091120891,-0.024724019559796306,0.0358342344948066,-0.18715265429739592,0
391276,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
391300,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.11565284218576902,-0.22094564079937992,-0.4551239377835771,0.26662939135489383,0.07066805816065119,-0.07986511708455744,0.11098318022821868,-0.0398737671832141,2
391305,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
391312,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.10409325627249162,-0.23516502386014035,0.14324648563728756,-0.10255538503823643,-0.01860485136902398,-0.20185156989877479,-0.2003235958522948,0.2596201917146543,1
391341,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
391421,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.06245394538636956,0.3049897155026589,0.11054035128040328,0.2160273815053205,0.22977796613918897,-0.2867185290150343,0.06996892467204546,0.39374055474070674,0
391423,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,-0.4190112413264007,0.12394357369982942,-0.4606440308147198,1.3203333001074242,0.15513874851243184,1.3663684776945302,-0.0866979993771634,0.5374685096917969,3
391454,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,-0.03608069035835522,0.18719152198296088,-0.4038798126025723,0.1540704731510026,-0.5950015410893402,-0.04681199016257907,-0.05309577714334015,0.16144579188345132,3
391457,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
391469,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
391518,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
391523,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.16627067542144483,0.20495367276390145,0.1507736378625897,0.08489368043002193,0.14594708939648637,-0.17820165902129698,-0.10374022941080974,0.0040577210212749985,0
391529,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
391535,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07900602502788921,0.25450882159921495,-0.2021001502510684,-0.058990010934129825,0.11030782091120891,-0.024724019559796306,0.0358342344948066,-0.18715265429739592,0
391548,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0.31875560928769114,-0.03108981153249656,0.30408331892049334,-0.3937791730970842,0.28540586114764827,0.474725205110363,0.17811401490585815,-0.13368351001567458,1
391569,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,-0.314118087681334,0.3060724817919907,-0.20734354448126574,-0.16845477159989738,-0.5718558060837525,0.37572099009981585,0.625834842360215,0.008515976134104868,3
391571,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.2213722407555314,0.5022419961676599,0.005560777617046514,-0.36051252127044364,-0.13576328376635968,0.03010674846886202,-0.24405404234130712,-0.07419511359061713,0
391583,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,-0.006401402359384154,-0.016957586888152788,0.24984614829914858,-0.06659382364401827,0.28115306510827076,-0.12469865533352814,-0.01753047238315196,0.006238187946499388,1
391595,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
391680,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.14208304584202697,0.30073491264044117,-0.21433202387562483,-0.18565078025482107,0.03422835891523392,-0.1111628372302169,-0.0626817515866847,0.06961422646115512,0
391691,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,-0.3685763897895892,-0.3135935618642124,-0.06604180339834609,0.2652651463603003,0.12637124216914317,1.1993279904048983,-0.6699742206030325,0.17794187538856532,2
391699,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,-0.2687516440063261,0.5001026024812816,0.37595159042408227,0.45843903318742285,0.5137887032088666,0.9441960286507137,-0.5716366579074301,0.40196506360835027,0
391728,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
391739,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
391745,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.12064789330708378,0.8295933728478857,0.45225889283872917,-0.22812693059088826,0.16318169850382833,-0.1622363064923797,-0.14378386000569862,0.14862366456399598,0
391753,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.02873710300740617,0.2706268977366589,0.155327117929898,-0.160593194288437,0.19155508097510884,0.12278360565937156,-0.2355550178767924,-0.3070824498660767,0
391786,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.16717027708662935,-0.2813911149013666,0.155478359261844,0.02410538428245483,0.05747461062695101,-0.11541275222835418,-0.10180760977080353,0.002853310956103267,1
391788,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.0609212642368786,-0.23841452716751274,0.3949863147192195,-0.2023567088461384,0.1353674617222471,0.14465337717148283,-0.2567903243268442,-0.22743004198212963,1
391789,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.04351503971554752,0.8157174202887618,0.3216258055185891,0.22063492314609326,0.3436326878786309,-0.1458015171424694,0.12745285920466884,0.032556408875562076,0
391802,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.07663617072058859,-0.334242400870506,0.10788999621068852,0.0652118738768112,-0.11104958725698656,-0.09340045704100469,-0.18159203403087762,0.10070322885151782,1
391804,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,-0.03608069035835522,0.18719152198296088,-0.4038798126025723,0.1540704731510026,-0.5950015410893402,-0.04681199016257907,-0.05309577714334015,0.16144579188345132,3
391807,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,-0.04069011047335506,-0.011558888507172037,0.017063287588491263,-0.12714611939800374,0.22225984477981697,-0.06006612715005262,-0.000628341603063931,-0.09633169731381624,1
391812,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
391819,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.026632556122907686,-0.23301582878653201,0.1622034540085622,-0.2629090046001239,0.07647424139379329,0.20928590535495833,-0.23988819354675617,-0.3299999272424452,1
391820,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
391821,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,-0.35916798332873423,-0.25174496564765414,-0.05316682666360925,-0.6719077610819681,0.08282943723446745,0.5824712902402476,0.7680178636765357,0.5786453506835961,2
391901,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.03554617781606166,0.1907448781259882,0.2975065418939753,0.2864146946350674,0.30540148381796617,-0.17129070907313237,0.1293416951107941,0.006734168569209181,0
391903,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.1328815689726584,-0.27599241652038586,-0.0773045014488133,-0.03644691147153066,-0.0014186097015028182,-0.05078022404487863,-0.08490547899071552,-0.09971657430421238,2
391909,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0.0206228442015853,0.21496234832330346,-0.3239693853080016,-0.017445528443317725,-0.10885050556436206,0.006908005797496249,-0.1625408386526955,-0.13764974134640118,0
391910,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.176106546565136,-0.11759112868938222,-0.3843616194653863,-0.19016562021144395,-0.053788175537103675,-0.07736293270875544,-0.021605916303935883,0.19864932180892989,2
391911,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.06405059058530618,-0.1994858275839508,-0.3402603897965107,0.20232277733459328,0.12620686952050117,-0.031939141087363856,0.21048758726368902,-0.04765743929245051,2
391916,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07178270248619867,-0.3354792248939806,0.45770801958782226,0.019930041446376324,-0.023225916380462962,-0.08639361632464265,-0.1052555530854653,0.17377637469140025,1
391922,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.027530842998076076,0.2369709691672144,0.28527466826941883,0.1597539253143762,0.2293220218219912,-0.257729526743553,0.03082570902930283,0.26350104932776025,0
391925,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,-0.051552863512691276,-0.10306299328407971,0.41757477821829764,-0.14562941136445096,0.117077605675352,-0.016151651707560645,-0.15554435413792633,-0.08228207662468882,1
392016,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0.07206321350737516,-0.03345443686541066,-0.11154571422542243,-0.7105874276454899,-0.14930220611699868,0.7838068936719494,0.7746696026144845,-0.040077103666958706,2
392018,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
392069,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0.09401283549818662,0.16308968342363675,0.3548754018047536,-0.17714895063934016,0.05562261106682719,-0.0313550456316428,-0.2984071701732447,-0.12978747999603646,1
392130,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.06880506476130709,0.05873788996837688,-0.07018071795761449,0.425978800485795,-0.35992362898908326,0.07552677972748745,0.23935891781701246,-0.22288414674011203,3
392165,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0.14855946890504595,0.4289488622656296,-0.46213359804771936,0.04060260575107018,0.36636186493381395,0.0694379813394507,-0.001586275268316429,-0.47130872997347334,0
392176,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.176106546565136,-0.11759112868938222,-0.3843616194653863,-0.19016562021144395,-0.053788175537103675,-0.07736293270875544,-0.021605916303935883,0.19864932180892989,2
392190,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.08713383463703382,0.13432990853727936,0.19095294510977529,0.29600170579524443,-0.3722051878883879,-0.01799885995927193,0.1048545591034754,0.08032194222509834,3
392196,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07900602502788921,0.25450882159921495,-0.2021001502510684,-0.058990010934129825,0.11030782091120891,-0.024724019559796306,0.0358342344948066,-0.18715265429739592,0
392208,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,-0.11439118776075852,-0.10364246594922326,-0.05762095315138971,0.14826851998751933,-0.35143124386490726,0.052210695914778775,0.10846203987575091,-0.012283804000756463,3
392209,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.039689338866762035,0.5636380860407852,-0.025291571207237025,-0.31697164333761213,0.12674567739798018,0.22013871591595857,-0.26201129609655244,-0.46494141060697636,0
392212,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.06405059058530618,-0.1994858275839508,-0.3402603897965107,0.20232277733459328,0.12620686952050117,-0.031939141087363856,0.21048758726368902,-0.04765743929245051,2
392223,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.07847151248559571,0.1234275785097341,0.09572687954247155,0.49947517872019986,-0.399907878182583,-0.19337867967591518,0.04041168347264741,0.3553326147500564,3
392239,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.16717027708662935,-0.2813911149013666,0.155478359261844,0.02410538428245483,0.05747461062695101,-0.11541275222835418,-0.10180760977080353,0.002853310956103267,1
392300,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.026631241332891565,-0.2493738184980536,0.2899793896686732,0.09896562916680905,0.1408495430524559,-0.19494061995061018,0.03275832866930904,0.2622966392625885,1
392309,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.06880506476130709,0.05873788996837688,-0.07018071795761449,0.425978800485795,-0.35992362898908326,0.07552677972748745,0.23935891781701246,-0.22288414674011203,3
392314,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,-0.14567574732504648,-0.08094582871031955,-0.2925754285414569,0.12924373839765366,-0.3837161033815809,0.09312983119561034,0.13162996596580892,-0.09314062194987531,2
392332,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.11302952575099826,-0.16381721973060845,-0.3721297458408298,-0.06350485089075271,0.02229128645887131,0.009075884961665155,0.0769100697775554,-0.05811755894962111,2
392344,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.176106546565136,-0.11759112868938222,-0.3843616194653863,-0.19016562021144395,-0.053788175537103675,-0.07736293270875544,-0.021605916303935883,0.19864932180892989,2
392363,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.05772184684671967,0.5011534902644946,0.179543734179106,-0.06619230372899275,0.18628412342002432,-0.04388754271159499,0.014992665855728787,-0.15542402597428662,0
392372,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.15193245287137172,0.8522900100867894,0.21730441744866202,-0.24715171218075402,0.13089683898715468,-0.12131717121154813,-0.1206159339156406,0.06776684661487711,0
392424,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0.0723408579859094,0.2280872484946621,0.5652417530709807,0.1987722015194395,-0.5485839600062127,0.09336678207001617,-0.16948058787853165,-0.1797823452758095,3
392431,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
392452,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.15505034576586166,-0.29441191865965743,0.1930558028328457,-0.3064498825329553,-0.18603471977054659,0.01925393790786184,-0.22193093979151082,0.060746369773913976,1
392486,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07885505067411559,0.5367226131413799,0.08284688203311134,-0.09426386847533412,0.16328485799098788,-0.056633965670160394,-0.02442630528512952,-0.13987184451766432,0
392491,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.15307219143818362,-0.27083363171348274,0.17511584168160674,0.16327224318710964,0.0853107316926059,-0.24286659594780377,-0.06674607836616125,0.2700803113718249,1
392525,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.10409325627249162,-0.23516502386014035,0.14324648563728756,-0.10255538503823643,-0.01860485136902398,-0.20185156989877479,-0.2003235958522948,0.2596201917146543,1
392529,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.12076163765189073,-0.29981061704063816,0.4258386635435031,-0.24589758677896972,-0.1271414994420928,-0.04537859027561367,-0.23883307057159886,0.16331625503422964,1
392561,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0.13673687952044952,0.4247950151799728,0.3514869004760478,-0.5702220541540718,0.030348352497664093,0.6154663234146995,0.7326669261043322,0.14455400960764747,0
392569,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
392588,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
392605,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,-0.219132832212761,0.6448007278993215,0.24898458068878954,-0.4510717037802834,0.0778115850697871,0.24428064388318577,0.4959028922423224,-0.04380328885584565,0
392640,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
392679,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.027530842998076076,0.2369709691672144,0.28527466826941883,0.1597539253143762,0.2293220218219912,-0.257729526743553,0.03082570902930283,0.26350104932776025,0
392706,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.20087343120245807,0.5292929212452384,0.16030617348468285,-0.21561520457917244,-0.05341485369167168,-0.05076835902752945,-0.1823939863377943,0.14306209562602273,0
392798,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.06495019225049069,0.2868589600813171,-0.34496511119576506,0.26311107348216034,0.21467934829003651,-0.09472804788030667,0.20855496762368278,-0.046453029227278765,0
392804,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.023433138732748743,0.49575479188351385,0.4123265948897633,-0.005640007975007249,0.24517734374847813,-0.10852007089507051,-0.0019094649243592428,-0.05285414071397098,0
392831,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.04772146546360128,0.23181218436031129,0.032854325138998844,-0.039965229344264136,0.14259268042788253,-0.06564315484062787,0.012666308404748581,-0.10629583634827705,0
392834,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.026631241332891565,-0.2493738184980536,0.2899793896686732,0.09896562916680905,0.1408495430524559,-0.19494061995061018,0.03275832866930904,0.2622966392625885,1
392976,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
392977,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.12076163765189073,-0.29981061704063816,0.4258386635435031,-0.24589758677896972,-0.1271414994420928,-0.04537859027561367,-0.23883307057159886,0.16331625503422964,1
393029,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
393037,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07178270248619867,-0.3354792248939806,0.45770801958782226,0.019930041446376324,-0.023225916380462962,-0.08639361632464265,-0.1052555530854653,0.17377637469140025,1
393039,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
393048,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0.23991166409472947,0.8486590565603588,0.5005371169997566,-0.16822902287804456,0.20443227165702318,0.2543224873026135,0.24578617957351298,0.1957430077983345,0
393076,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.1521725897729991,0.2155111559517853,0.17041112028235245,0.22406053933467682,0.17378321046214126,-0.30565550274074654,-0.06867869800616748,0.27128472143699667,0
393166,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
